username,text
themohammad_0,"من واقعا شرح خاصی ندارم از خودم بدم. نه این‌که پرایوسی قوی‌ای داشته باشم، نه. اسمم محمد است. شبیه محمدها نیستم. اسمی که مناسبمه نمی‌دونم چیه؟! اساسا زیاد جذاب نیستم. جز با اعضای خانواده معاشرت چندانی با کسی ندارم. 

دانشگاه حقوق خوندم ولی از وقتی فارغ‌التحصیل شدم، فهمیدم هنوز برای کار کردن تو این حیطه باسواد نیستم.
از یک‌سال قبل به صورت آزاد و حق‌التحریری در یکی از خبرگزاری‌های رسمی کشور مشغول به کار هستم و دیگه به عنوان یه شغل بهش نگاه می‌کنم.

کتاب‌خون خوبی نیستم. چون حواسم پرته. چون تمرکز ندارم، اما گاهی بر حسب اتفاق، کتاب هم می‌خونم. کم می‌خونم اما تا شیره‌ جانش رو نکشم بیرون، نمی‌گم «خوندم».

فیلم و سریال، خیلی کم. خیلی کم. چی بشه. 

به غذا خوردن گاهی علاقه دارم. به نوشیدن داروهای گیاهی هم گاهی علاقه دارم. 

ماه و آب و باد و خاک و آتش رو دوست دارم و وقتی در معرضشون‌ باشم آرامش دارم.

همین، هیچی ندارم بگم درباره خودم.
آها تبلتمم‌ داره خراب می‌شه، ناراحتم."
kamran.mohagheghi,@skyeye94 سلام. کامرانم، مهندسی نرم افزار خوندم و طراح یو اکس هستم و وبسایت و اپلیکیشن موبایل طراحی میکنم. مدت کمی هست که استانبولم. مثل شما برای کار مهاجرت کردم و چون دوستان خیلی کمی اینجا دارم از دوستی و رابطه اجتماعی هم استقبال می‌کنم. شخصیتی نسبتا برون گرا دارم، به هنر و سینما خیلی علاقه دارم و طراحی هم می‌کنم. سیگار نمی‌کشم اگه برات مهمه و اعتقادات مذهبی ندارم. به قهوه علاقه زیادی دارم. کتاب خیلی زیاد میخونم و از آدمهایی که مطالعات متنوع دارن خیلی خوشم میاد‌. هوای سرد رو به هوای گرم ترجیح میدم! :)) ایران که بودم بورد گیم و انواع بازی کلامی خیلی انجام می‌دادم اما اینجا همبازی ندارم متاسفانه. خوشحال میشم کمی بیشتر صحبت کنیم.
sadegh.6970,@ahmadsaberi_ حیف دختر نیستم وگرنه کیس مناسبی هستی احمد جان
azi.2331,@najmehravood نگا کاراتو😂
mohammadnazeri02,@anahita_pakz کتاب مورد علاقه م وقتی نیچه گریست اروین یالوم هست. الان بیشتر تو حوزه روانشناسی میخونم. قبلا رمان بیشتر میخوندم. کارهای آلن دوباتن رو دنبال میکنم. شعر و داستان کوتاه هم علاقه پیگیری میکنم
iranian_comet_lady,@azadeh.zohori دیدگاه جالبیه ، ممنونم .🌹
eldo.rado68,یک‌پسر ۳۳ ساله درونگرام...که بدیهیاتی مث  موسیقی و کتاب  و سینما و فوتبال همونجور که اسمش روشه لازمه زندگیشه...البته اگه بخوام‌شخصیت خودم‌توصیف‌کنم خودم یک موسیقی کلاسیک‌میدونم‌که بالا داره و پایین و البته ریتم و همین باعث میشه ارزش در لحظه زندگی کردن بهتر بدونم ...خوبیها و بدیهای خودم دارم که مهمترین نقصم نداشتن اعتماد به نفس و شاید بهترین‌حسنم خودم بودنه..که دقیقا همین‌نداشتن‌اسم و عکس و حتی شهر محل سکونت از همون اعتماد به نفس بیاد...اما خب اون بخش مرموز درونم‌هم برمیگرده..به شدت اهل تعادلم و خط قرمزم احترام متقابل..حقیقتش خیلی امیدی ندارم به این‌سبک‌معرفی و دیت یابی اما خب‌ چرا که نه...همیشه به مصاف چالش های احتمالی و اتفاقات یهویی زندگی رفتم..این بارم‌روش..شاید که مقبول افتد😊
nc__rad,@sargashteh_mag چه باحال😂
faribaa6237,@yaldarta 👏👏👏👏👏
turquoise.397,@mahshad_reza_zade برای من بار اول جواب نداد، اما دفعه‌ی دوم خیلی عالی پیش رفت ^^
my_ideah,@glnzpar دقیقا🤣😂😂
s_a_r_a.94,@fereshte__shabani_ درود بر تو😍
leila.mp68,@dr.saeedqoreishi 😂😂😂 اومده اذیت کنه
torkzaban_sh,من یه مادر ۳۳ ساله هستم ساکن تهران پرند برخلاف بقیه دنبال دوستهای خوب و باحال منعطف میکردم.فقط که نباید دنبال جنس مخالف بود 😂
iranian_comet_lady,@mari.january جالبه همیشه فکر می کردم من دارم اشتباه می کنم
zavyeh_did,من یه دختر ۲۶ ساله ام و کوردم،دانشجوی ارشدم تو تهران و این پیج اصلی من نیست و مشخصات ظاهریم اینکه قدم ۱۶۰ هستش و وزنم ۵۹، قصد مهاجرت دارم برای دکتری ولی هنوز اقدام جدی نکردم،اهل شعر و سفرو … هستم ،دنبال آقایی هستم که ترجیحا کورد باشه، اهداف تقریبا مشترکی باهام داشته باشه و شخصیت محکم و مستقلی داشته باشه 🙌
rasoul3.14,مرحله فیناله؟
irani.alireza_pv,"سلام اسمم علیرضاست.تازه وارد ۳۰ سالگی شدم.ساکن کرج ام.مستقل زندگی میکنم.کارآفرین ام در حال حاضر یه مجموعه رو مدیریت میکنم.شغلم بی ربط به تحصیلاتم نیست.ارشد دانشگاه تهران خوندم.قدام ۱۹۰ سانته و البته عکس هام هم تو پیج ام هست.ورزش میکنم و مسافرت رفتن رو خیلی دوست دارم.خیلی اهل موسیقی و کتاب نیستم.اما کتاب های خوب زیادی خوندم که تو زندگیم تاثیر زیادی داشته.از تجربه های جدید استقبال میکنم و کار گروهی رو دوست دارم.برنامه مهاجرت دارم و دارم روش کار کنم.
رابطه لانگ دیستنس رو دوست ندارم.ترجیح میدم پارتنرم استقلال مالی داشته باشه.ظاهر پارتنرم برام مهمه ولی نه در حد اینکه کارکترش برام مهم نباشه."
melika_jls,۲۱سالمه میانگرا خونگرم شوخ و خیلی چیزای دیگه  حرف برا گفتن زیاده البته  اگر کسی باشه که حرف همو بفهمیم  علاقه مند به هنر زبان فیلم تهرانم  و...
neda_najafi1989,سلام ندا هستم سی و دو سالمه ،اقتصاد خوندم،شاغل هستم،گاهی آرومم گاهی شلوغ و پرانرژی،از ارتباط با آدمها انرژی میگیرم،از نظر خودم و اطرافیانم تلاشگر امیدوار مهربون و قدرتمندم،عاشق زندگی هستم حتی تو سخت‌ترین شرایط همیشه امیدوارم،کتاب میخونم،هرروز سعی میکنم انسان بهتری باشم ،اهنگ بیشتر پاپ و کلاسیک گوش میدم،طبیعت گردی وسفر رو دوست دارم، دنبال رابطه هدف دار هستم تفاوت سنی واسم مهمه که همسن باشیم یا اینکه چهار پنج سال بزرگتر باشن طرف مقابلم
porya1377_,سلام
f.atemeh.f,اینجوری که داره پیش میره ما متاهل ها هم داریم وسوسه میشیم هاااا،،، نکنید عاقا نکنید،،، ما چه گناهی کردیم زمان ما از این پست های دیت یابی یلدا موجود نبود🙇‍♀️🤭😁
music.home.1,سحرهستم فوق لیسانس فیزیک هسته ای،متولد70، کارمنددولت ازکرج،فردمثبتی  هستم هدفمند،اهل کتاب وتارمیزنم هوش هیجانی بالایی دارم وخیلی خوب آدم هارو میفهمم و میشناسم...ازافراد بامحبت،هدفمند،مثبت،شاد،خوشم میاد،ازروابط پوچ و بی هدف واسه سرگرمی خوشم نمیاد.
malihe_mousivand,سلام🙋🏻من ملیحه هستم، بیست و هفت سالمه، معلم هستم، رابطه لانگ دیستنس نمیخوام پس اگر همدان بودید بهم پیام بدید، من اهل کتاب خوندن هستم، پادکست گوش میدم، زبان انگلیسی میخونم،کارهای هنری برای دل خودم انجام میدم، پیاده روی و گاهی تجربه‌های جدید رو دوست دارم. نه درونگرا ام نه برون‌گرا. مذهبی نیستم. مسافرت رفتن رو دوست دارم. اگر فکر میکنید میتونیم با هم ادامه بدیم ولی نه فقط چت کردن و دوستی، بلکه یه رابطه معنی دار و خوب بهم پیام بدید😁🌱
phrx.8,.فروزانم متولد ۶۷ از تهران.در زمینه کارهای گرافیکی فعالیت دارم. پرتلاش،مهربون،همراه و وفاداری.میانگرا هستم. صداقت و تعهد و همراهی و رفیق بودن تو رابطه خیلی برام مهمه. از خصوصیات ظاهری دوست دارم قد پارتنرم متوسط رو به بلند باشه و بقیه موارد ظاهری برام بولد نیست اما اخلاقی خیل مهمه که خصوصیاتی که گفتم رو داشته باشه😊پارتنر عزیزم لطفا زودتر منو پیدا کن تا کلی روزهای قشنگ باهم بسازیم و کنار هم پیشرفت کنیم😍😎
shadi.eco,@nowandmemory عزیزی😍
azi.2331,@heli._4444 افرین 😂
ipage_as,"سلام به همه، من پسری ۲۷ ساله از تهران هستم. چند سال بعنوان سرپرست تولید یه کارخونه مشغول به کار بودم اما با شروع سال جدید از کارم استعفا دادم و پی علاقه‌ام رو گرفتم؛ الان در حال یادگیری و فعالیت در کارهای طراحی سایت و … هستم.
تا حدود زیادی کتاب خوندن، گوش دادن به موسیقی و فیلم دیدن رو دوست دارم.
خیلی اهل ورزش نیستم فقط در حد پیاده‌روی روزانه. برداشت خودم از اخلاقیات و شخصیتم اینه که به گفتگو کردن علاقه دارم، آدم به نسبت معتقدی هستم اما مذهبی نه. پایبند چارچوب اخلاقی خودمم. همیشه سعی کردم خنده‌رو و فان باشم. بخاطر ضربه‌های عاطفی و مشکلات خانوادگیم چند سالی یک مقدار منزوی شده بودم، بخاطر همین طی سه سال اخیر با کمک تراپیست و عزم خودم تونستم با مطالعه و بحث و تلاش خودم رو بهتر بشناسم و زندگی رو بهتر درک کنم.
به شدت به عشق معتقدم و برام ارزش بالایی داره، همین باعث میشه دروغ، خیانت، عدم تعهد، «من» بودن توی رابطه و تلاش متقابل نکردن برای ساختن رابطه خوب خط قرمزهام باشه.
در حال حاضر احساس کمبود و نیازِ آزار دهنده‌ای به وجود پارتنر احساسی توی زندگیم ندارم، اما از طرفی چون شرایطم روحیم به نسبت پایدار شده، خودم رو پیدا کردم و دارم برای ساختن زندگیم تلاش میکنم؛ از داشتن آدمی که اونم در مسیر من باشه قطعا استقبال میکنم. کسی که کنارش بشه رشد کرد از همه نظر، کسی که نه تنها محدودت نکنه بلکه باعث شه به چیزایی برسی که تنهایی امکان رسیدن بهشون نیست.
دلم میخواد رابطه‌ای داشته باشم که وقتی هردونفر به این نتیجه رسیدیم که میتونیم برای هم مناسب باشیم، دیگه نگران از دست دادنش بخاطر مسائل بچگانه و پیش‌پا افتاده نباشم و تمرکز و توجهمون معطوف به خودمون، پیشرفتمون هم در زندگی شخصی و هم زندگی مشترکمون باهم باشه.
پیشاپیش مرسی که خوندین."
