username;text
egollusion;دکتر الهه کهنسال عزیز مطب شون تهران سعادت آباد هست تمام نکات رو داشتن واقعا😍😍😍😍 راجع به آخری یعنی ورزش در بارداری اطلاعاتی ندارم به عنوان باردار بهشون مراجعه نکردم
zahra.rslzd;@zarbanoo.life دکتر کتایون کارگر
fatemehahvazian745;👏👏👏👏👏👏👏👏مرحبا ب این پست زیبا، چ فکر زیبایی ، چ روح زیبایی تو داری هدی
samirafaghihi72;دکتر فرحناز صحراییان در شیراز...همه این شرایط رو دارند و عالی هستند 😍من از استان دیگه همیشه میرم مطبش
leila_mohammadnia;سرکار خانم نوشین سنگول تهران . گیشا . بسیار محترم و حاذق
h_abedi_s;دکتر اقدس وکیلی اصفهان. یک و دو و چهار و شش رو به نحو احسن دارند. سه و پنج رو من تجربه واکنششون رو نداشتم ممکنه داشته باشند.
zoh_kml;دکتر زهرا شمالی، شیراز. فوق‌تخصص زنان بسیار باسواد و با اخلاق.
parisa.salehi2710;دکتر صدیقه حنطوش زاده تهران
masoume.bgh;خانم مولود کیا مرکز کیانام ایشون تو نوشهر ماما هستند بسیار متبحر در کارشون من نزدیک به دو ساله که با ایشون آشنا شدم و همیشه برای مشکلاتم به ایشون مراجعه میکنم
omidifarzaneh;@roz.lifestyle بیمارستان سینا
azita_banoo;دکتر معصومعه اخوان رشت خیلی دکتر خوبیه و همه این شرایط رو داشت و واقعا تجربه خوبی باهاش داشتم❤️
ff.asgari;@ff.asgari البته مورد ۶ رو مطمئن نیستم
zohre_mti;من دکتری رو از قم پیدا نکردم همه این شرایط رو داشته باشم .‌بماند که چقدر دوران بارداری اذیت میشدم
zo_hre7244;دکتر معصومی. میدان ونک
sweet_sara2022;پزشک زنان در خرمشهر فوق العاده دلسوز و مهربان که وقت کافی برای بیمار میزارن تجربه خوبی باهاشون داشتم @dr.nazilazandi ❤️
vafa9382pv;@sfmir عمرااااااااااااا ، یعنی هیچ نکته مثبتی از زهرا وزیری من نشنیدم هیچوقت
neda.ghn2211;دکتر نیک نفس بیمارستان صارم، عالی، مهربون، باسواد، آگاه
farnaz_430;@dr.azamemami ❤️
atiiiieh;@z.mor.0066 ادرسشون کجاعه
masoume.bgh;@kianamcenter خانم مولود کیا مامای بسیار متعهد و متبحر در نوشهر
omidifarzaneh;@roz.lifestyle بله، ایشون پزشک بودن
salli_mhd;دکتر مریم باوریان عزیزم تهران @drmaryambavarianobgyn
dr.z.gorgin;ممنون هدای دغدغه مند مهربون
azamkhaleghi.44;@sfmir واقعا ندارن....
hod.lotfi;دكتر مهتاب مرجانى در تهران عالى و مهربون و باسواد و به روز 😍😍😍
nasrinalavi81;مشهد.دکتر فریبا شهرکی. مورد پنج رو اطلاع ندارم. عمل‌ها رو همیشه صبح انجام میدن و بعد میان مطب، فقط آخر هفته مطب تعطیله. یه نفر یه نفر بیمار رو ویزیت میکنن و با حوصله به حرف بیمار گوش میدن. با ورزش مشکلی ندارن.
fatemeh_amy;@sk_4095 دکتر سوسن کیانی، کرج
fatemehahvazian745;دکتر مهناز احمدی در اهواز بسیار دلسوز بیمار بودند،انشالله هنوز هم در اههوازی ک نابودش کردند باشند
zahrajafari1393;دکتر شهلا شهریور دکتر باسواد و متخصص و دلسوز از شیراز
danizmalekzade;دکتر سمیرا غفاری مطبشون در خیابان آصف هستش
reyhan_zamany;ای جانم چقدر ایده ی عالی ای بود،«دکتر لیلی صفدریان» هیچ وقت به من شرم بدن ندادند و همیشه یه نفر داخل اتاق معاینه بود که جدا از اتاق صدای قلب و .. و یه نفر کنار میزشون اون تموم میشد میومد داخل اتاق معاینه که ما آماده شده بودین برای معاینه و سونو و … با در بسته کار ما تموم میشد میومدیم کنار میزشون تنها بودیم با دکتر شاید یه نفر دیگه میرفت داخل اتاق معاینه تا اون آماده بشه با ما صحبت میشد،من همیشه احساس راحتی داشتم تو مطبشون،اما در مورد بکارت و … نظرشونو نمیدونم،هیچ وقت در موردشون چیز بدی نشنیدم،با اینکه مطبشون جای عالی بود و بیمارستان خصوصی هم بودند معروفند به زایمان طبیعی،که قسمت من نشد تا هفته ی چهلم پسر اولم بنا به دلایلی، خودشون تشویق به زایمان طبیعی میکنند تا زمانیکه به مادر و کودک صدمه نرسه
zohrehattar;,@dr.shabnam.mirdamadi تشخیص و درمان عالی من دو بارداری رو با ایشون تجربه کردم دوستام هم میرن خیلی راضی😍
malekihoma;دکتر فیروزه ملکی @dr.firoozeh.maleki تمام ویژگی های یک جراح و پزشک زن و موفق و دلسوز و متبحر در قزوین رو دارن
dr_khaje_hasani;دکتر فاطمه امیری کرمان
__mahtab.rashvand__;قزوین دکتری کسی معرفی نکرده؟
nasrinalavi81;کاش مثل پست دیت یابی یلدا امکان سرچ داشتیم 😅
momymehrban;هدا جون از کجا میشه تفاوت بین تبلیغ و تجربیات واقعی رو فهمید ؟
homiccc;دکتر ابوالفضل مهدی‌زاده- مطب تهران میرداماد- بیمارستان رسول و پارس
hamidehafshar;قریب به اتفاق دکترهای بندرعباس این شرایط رو ندارن و شما حداقل با ۵؛ ۶ نفر دیگه وارد اتاق دکتر می شید تا نوبتتون بشه... من واقعا واسم سواله مگه چقدر زمان میبره یک بیمار خارج بشه و بیمار بعدی وارد بشه که ۵؛ ۶ نفر همزمان باید توی اتاق پزشک حضور داشته باشن!!!
vafa9382pv;هدا جان لطفا این پست رو هیچ وقت پاک نکن 🙏🏻🌱
eelnaazzzz;درود،سرکار خانم دکتر ویدا عمید. تهران .فاطمی
bahare.past;@katayoun_adib ولی من دو سال پیش بچم به دنیا آوردم و اصلاivfنبودم
afsane_jamali20;خانم دکتر طاهره فروغی . بی نظیر هستن .‌دلسوز . مهربان . خوش رفتار ...@drforooghifar ...
pari.k1370;@zahrasattarkhan من از دکتر پگاه روانفر خیلی راضی بودم چند باری که پیششون رفتم
eelnaazzzz;@zei67694 من ازشون راضی نبودم
_2.cheshme.2_;چه پست خوبی👏
zohreh_kamranazad;دکتر صدیقه ایزدی، استهبان
omidifarzaneh;@pardiiis.shafiee بله، من شاغل بودن و در نوبت دهی منشیشون واقعا همراهم بودن..و انفرادی هم ویزیت میکنن و چنتا چنتا داخل اتاق نمیکنن.در کل من راضی بودم ولی مثلا یکی از دوستام یکم ناراضی بودن....در کل تجربه ها افراد می‌تونه خیلی متفاوت باشه
hediye.karimi;@dr.farrokhpay خانم دکتر مهربون و خوب در بندرعباس
mm__saraaaa;اقای دکترفرامرزمصباح ودکترکدخدایی بهترین های تهران
sahar_naghizade;@mahsa.mousavi.mw مامای باسواد و مهربون .همه ویژگی‌هایی که گفته شد رو دارن در شهر بندر ماهشهر
esm.famil;دکتر لیلا قضاتی - تهران هستن نزدیک اریکه ایرانیان- عالین. اصلا هم استرس نمیدن و همممه چی رو توضیح میدن که تو ابهام نمونه بیمار
shokri.diet;👏👏درسته
ka.ba.nazila;@shimaaghamiri من پیش ایشون حدود بیست سال پیش ، عمل کیست تخمدان انجام‌ دادم دکتر دیگری که جراح نبود به من گفت چون تازه لاپروسکی در ایران آمده ، ریسک نکن و بگو شکم را باز کنند ، دکتر مظاهری اسم دکترم را پرسید و من را مجاب به لاپرسکوپی کرد ، متاسفانه به دلیل سهل انگاری پرستار بیمارستان دی و گذاشتن کیسه آب گرم به جای آب سرد من بعد از عمل خونریزی داخلی شدیدی کردم و تا پای مرگ رفتم و دکتر مظاهری مجدد من را عمل اورژانسی شکم باز کردند و درنتیجه مجبور شد تخمدان چپ من را بردارد و یک واحد هم خون یدریافت کردم که تا مدتها نگران آلوده بودن خون دریافت شده من را اذیت می کرد ( سالهای پس از خونهای آلوده که سر و صدای زیادی کرد ) . من یک سال بعد را برای درمان و بارداری پیش ایشان گذراندم و فرزند دوم را پیش ایشون سزارین کردم که البته به دلیل نزدیکی تاریخ عمل علی الرغم نیل خودم مجبور به سزارین شدم ، ایشون بعد از آن اتفاق خیلی سعی کرد به من کمک کند تا بتوانم بارداری موفق داشته باشم و در واقع جبران مافات کنند ، از سویی چون همسرم به قوانین پزشکی قانونی اشراف داشت و ایشان را تهدید به شکایت کرده بود شاید دلیل همکاری ایشون بوده اما هنوز نمی توانم قضاوت کنم که سهل انگاری از دکتر بوده یا کادر مراقبت بیمارستان و چرا دکتر توصیه های لازم را انجام نداده و چرا پیگیر بیماری که تازه از اتاق عمل بیرون آمده نبوده ، در ضمن اگر همسرم ، به عنوان همراه با من نبود کسی متوجه کم شدن علائم حیاتی من نشده بود و قطعا الان نمی توانستم این کامنت را اینجا برای شما بنویسم .
