username,text
mahi.siay.kochoolo,بچه ها من کیش هستم ...تا کی اینجا میمونم نمیدونم اما فعلا که اینجا زندگی میکنم ...متاسفانه کار خیلی وقتم رو میگیره ...اما گاهی دلم یه پایه میخواد پلاژ بریم ...دوچرخه بریم ...خلاصه رفیق باشه تو این روزهای بد ... دنبال حال خوبم و گرفتن انرژی مثبت ...دنبال رفیقم فقط نه فاز عاشقانه و اینا ....اگه توام توی جزیره ای یا زیاد میای پیام بده
arghavan_alv,@reyhane_farsi میخواید دایرکت بدیم با هم بیشتر صحبت کنیم؟
mahsamokhtari210,سلام مهسا هستم /۲۸ سالمه /اصفهان زندگی میکنم و متاهلم/از اینکه دوستان جدیدی پیدا کنم استقبال میکنم😍
__about.sunva,"من اهل سمنان هستم ، تازه وارد سی سالگی شدم و علایقم ،کتاب ، فیلم و موسیقی و  سفره ، من شیفته شناخت جهان از نگاه آدم های دیگه ام و همیشه دوست داشتم یه حلقه دوستی با حال داشته باشم با آدم هایی که علایق مشترک داریم و بتونیم ""باهم از جهان هامون حرف بزنیم "" اگر پایه ای بهم خبر بده 🙌🏼"
toktamsanati66,@el.shahkhah سلام عزیزم. خوشحال میشم از آشنایی باهات❤️❤️
elahe_m0hammadi,☹️☹️
elham.sgn,"همه اهل طبیعت گردی و کوهنوردی😃
اونیم ک عاشق پاساژ گردیه فقط منم 🥴"
baran.masonry,آیا کسی هست که رفیق باشگاه رفتن و ورزش کردن دوتایی در نوشهر باشه؟
niloofaraaaneh,@m0danloo همین که فرندز رو دیدی یک امتیاز مثبت داری 🤗. منم پایه ام
beautiful__.worldd,@m0danloo  وای یکی از رویاهامه ینی میشه 😍😍 عاشق تک تکشونم گیاه خوار شکموییم که بعضی وقتا بدجور سوتی میدم 🤣🤣🤣🤣
fnurbakhsh,@bahareh729
zahra.mmonfared,هیچ وقت اجازه نده تجربه های تلخ گذشته مانع تجربه ی شیرین آینده ت بشه عزیزم‌. دنیا همه جور آدمی داره. همه مثل هم نیستند‌.
arghavan_alv,@soori.haghighi 😁🤝 منم خوشوقتم از آشنایی باهاتون
s.pourkarimiii,سلام. من ساقی هستم. چهل و یک سالمه. رشتی هستم. خرم آباد لرستان زندگی میکنم. متاهلم و دلم میخواد با یه خانوم دوست بشم که با هم وقت بگذرونیم. وکیل هستم. گربه دارم. عاشق طبیعتم. وقت گذرونی توی کافه رو خیلی دوست دارم. به جزییات اهمیت میدم.
mr.sep,@nil.oo.t اون پارت فرندز رو شدیداً هستم 🙌
hamidehnami.p,@alimehossine12 سلام من مامان ایلیا هستم شما کدوم شهر هستید؟
zahra.mmonfared,@mahsa_kianian93 منم بازی 😍😍
toktamsanati66,@royamyousefzadeh منم دقیقا همین
shaadimm,@zahra.mmonfared سلام من شادی تهرانم ۲۸سالمه منم دوست میخوام😍
del.aram__2021,@rey_shabaram ❤️🙌
shivaa.at,@___bahare___h سلام بهار جان شیوا هستم ۳۰ساله از کرمان خوشحال میشم ببینمت
atefe_sahraee,سلام من تهرانم به فعالیت های صبح خیلی علاقه دارم یعنی سحرخیزم و دوست دارم صبح ها با دوستام بیرون برم و بقیه روز برای خودم باشه.. در حال یادگرفتن برنامه نویسیم اگر کسی همراه باشه هم خوبه، درضمن شاغلم هستم
niloofaraaaneh,منم نیلوفرم . تقریبا ۳۳ ساله ام . تهرانم . دوستای خیلی محدود و نه چندان عمیق دارم . خوشحال میشم بتونم یه دوست جدید پیدا کنم که بتونیم گالری گردی کنیم . کافه بریم . سفر بریم
shadi.shahraini,سلام:) شادی هستم از بابلسر، ارشد کیهان شناسی هستم و دنبال رفیق دخترم. اهل کتاب و موسیقی و هنر و علمم. خیلی شوخ طبعم و عاشق طبیعت💙🌱
daily_amene,من قم هستم در حال یادگیری برنامه نویسی هستم و علاقه مند به پادکست و کتاب های روانشناسی و خودشناسی و فیلم دیدن و پیاده روی هستم . در خانواده ای مذهبی چشم به جهان گشودم😄 ولی مذهبی نیستم دنبال یک دوستی عمیق هستم که بیشتر با هم حرف بزنیم (مخصوصا در مورد پادکست ها و کتاب هایی که خوندیم)و باعث رشد همدیگه بشیم😌☘️
pardisadb,@mrs_sherry20 منم هستم✋
motahare_amdi,@mahsa_kianian93 پس بیاید بریم سفر 😊
ibahaareh,@lili_daily_life سلام خوشحال میشم اگر گروه زدید من رو هم ادد کنین مرسی🥰
aminaghaiie,@phateme_bh من توی ترید کامل هستم ولی ترجیح میدم معرفی کنم که یه پکیج خوب بخری از یه آدم خفن تر از من که با هزینه ی کم بازدهی خوبی داشته باشی.
mozhganbghm,@aidaashabi رفیق قدیمی 😂😂حتمان
marzieh_prmzn,سلام.من مرضیه ام.ارشد معماری ام. ارشدم و تهران خوندم.۲۹ سالمه.نزدیک رشت زندگی میکنم (صومعه سرا) ولی بین رشت و تهران در رفت و آمدم.اهل سریال و سینما و کافه و درواقع شکمم... از اونا که پَلا را از من بگیر هوا را نه ... اما هر روز بیرون برو نیستم چون برای درس و مشق و آپدیت کردن خودمم باید وقت بذارم... با ۱۲۴ هزار پیغمبر رفیقم. دوستام میگن آدمی ام که باهام خوش میگذره ولی مشکل اینجاست اکثرا ازدواج کردن 😄 وقتشون بیشتر برای همسر و بچه است و منم که عاشق دوست و رفیقم .... اینجا کامنت میدم شاید دوستِ باحالِ جدید پیدا کنم 😄 فقط زیاد شوخی میکنم ها هوای خودتونو داشته باشید😁
asma1.9.9.9,@daily.saghar منم هستم😍
ghareghani.ghzl,@niloofaraaaneh 😍 سر فرصت پیام میدم بهت
mahlapakdamann,سلام حانیه سفره ای یک روزه رو هستم و تو حوزه هنر هستم 😍
lili_oilpaintings,@lili_oilpaintings به چهار زبان فارسی انگلیسی آلمانی گیلکی مسلط ام.کلا از هر هنرم یه انگشت میریزه ☺
pegah_brz,@zohreh___karami عزیزی مهربون😘
parviz_r7star,@mina_dbshi پادکستی که دوست داشتی چی بوده؟
mo_ja1985,@dr.shin.mim چه ایدی جالبی دارید .منم شیرازم اهل کوه و ورزش و مربیم
rahaeew,@elahe_m0hammadi ممنونم اره باید مراقب باشم چون سه ماه طول میکشه کانال بسته شه
zahra_lifeaccount,سلام من بیست و چهارسالمه قم زندگی می‌کنم‌. اهل پیاده‌روی و فیلم‌دیدنم‌. به مسافرت هم علاقه دارم، البته فعلا شرایطش رو ندارم 😅 ولی سفر یک‌روزه به تهران رو دوست  دارم 😁 (به خصوص آخر هفته‌ها). خیلی برام مهمه‌ که بتونیم همدیگه رو در شرایط مختلف درک کنیم و در کنارش خوش بگذرونیم 😍.
shaqayeeqi,یلدا خانوم جون من میخوام با خودتون و آقا مجتبی دوست بشم...:))) 😍
_azade_r,آزاده هستم 27ساله و ساکن شیراز دوست خوب و پایه میخوام که با هم وقت بگذرونیم،بیرون بریم،پیاده روی،طبیعت گردی
attt_efe,@noorataherzad كامنت بذار دوست ايراني پیدا کن ☺️
abozarnimrouzi,@mina_dbshi منم شیرازم ولی کم میرم بیرون وقتی میرم بیرون کلا یک ماه میرم مسافرت 😁
zahra.mmonfared,فکر می کنم این پست برای اون سری که هنوز جرات نمی کردن زیر پست های دیت یابی پیام بذارن فرصت مناسبی باشه که شروع کنند به تمرین معرفی و پرزنت کردن خودشون با درجه ی ترس کمتر ؛)
el.shahkhah,@toktamsanati66 چرا که نه 😁💜
pouya_omidali,@zahra.mmonfared والا 😂
atefe_haji_pv,چقدر عالی حسم بهت خیلی نزدیک بود👏😍
kimia_lifestyle_,اسمم کیمیاست، معلم زبان انگلیسی ام، عاشق هنر و نقاشی کردنم، در حال حاضر دارم زبان های مختلف میخونم، عاشق فیلم دیدن و پیاده روی ام، دلم یه دوستی می‌خواد که بتونیم باهم زبان بخونیم و اونم هدف داشته باشه ❤️😍
shiva_z20,@samaneh__karimian 🙌
aidaashabi,@mozhganbghm سلام با من دوست میشی؟ 😂😍
maryam_rs88,@_._ma3d3h_._ اینجا 🙌
nazsaremi,@mahlapakdamann @nedasaremi6110
farnazi_abn,@aminaghaiie saalam trade bazar dakheli ya khareji?
shivaa.at,@naghmeh.m1991 سلام نغمه جان شیوا هستم ۳۰ساله خوشحال میشم از نزدیک ببینمت 😍
maryam.gachpazani,@white.morning 😍😍
hanie.j.a.f.a.r.y,@mrs_sherry20 چه قدر عالیی
sabr.k66,@sabr.k66 هنوز جریان داره
fateme.heidarzad,@daily.saghar 🙌
phateme_bh,@jk_negar منم شیرازم
_.enaaam._,@mina_dbshi دوست شیرازی نیازمندیم 😍
hanie.j.a.f.a.r.y,@zohre647 خیلی هم خوب
pegah_brz,@jk_negar با هر دو گزینه بسیار زیاد موافقم،خوشحال میشم از آشناییتون 😊
toktamsanati66,@rezvan.sarmad چقدر خوشم اومد از تفاوت هات با خودم که میتونه نگاه جدیدی بهم بده. خوشحال میشم از دوستی باهات❤️
marziye.esz,سلام مرضیه ام، ۲۳ ساله، کرمانیم ولی فعلا دانشجوی مشهدم و ساکن مشهد، از صحبت کردن و کتاب خوندن و یادگرفتن و کافه رفتن خیلی خوشم میاد، پایه طبیعتم هستم🥰
del.aram__2021,@daily.saghar منم هستم🙌
shivaa.at,سلام رعنا شیوا هستم ۳۰ساله از کرمان خوشحال میشم از نزدیک ببینم
